LIU Xiao Liang POSITION,LIU Xiao Liang LAP TIME,LIU Xiao Liang ELAPSED TIME,Tomasz WROBLEWSKI POSITION,Tomasz WROBLEWSKI LAP TIME,Tomasz WROBLEWSKI ELAPSED TIME,Andrey SMETANIN POSITION,Andrey SMETANIN LAP TIME,Andrey SMETANIN ELAPSED TIME,Ingmar van RIEL POSITION,Ingmar van RIEL LAP TIME,Ingmar van RIEL ELAPSED TIME
1,6.830,6.830,3,6.920,6.920,4,7.290,7.290,2,6.910,6.910
1,9.120,15.960,2,9.220,16.140,4,9.760,17.050,3,9.440,16.360
1,8.990,24.950,2,8.920,25.060,4,9.320,26.370,3,8.960,25.320
1,9.040,33.990,2,9.170,34.240,4,9.540,35.920,3,9.100,34.420
1,9.290,43.290,2,9.540,43.790,3,9.890,45.810,4,21.640,56.060
