Arian NACHBAR POSITION,Arian NACHBAR LAP TIME,Arian NACHBAR ELAPSED TIME,Satoru TERAO POSITION,Satoru TERAO LAP TIME,Satoru TERAO ELAPSED TIME,Alexander GERTSIKOV POSITION,Alexander GERTSIKOV LAP TIME,Alexander GERTSIKOV ELAPSED TIME,Mark JACKSON POSITION,Mark JACKSON LAP TIME,Mark JACKSON ELAPSED TIME
1,6.665,6.665,3,6.903,6.903,2,6.810,6.810,4,7.202,7.202
1,9.138,15.803,2,9.030,15.932,3,9.137,15.947,4,9.114,16.315
1,8.678,24.481,2,8.804,24.736,3,8.880,24.826,4,8.947,25.262
1,8.886,33.366,2,8.726,33.462,3,9.079,33.904,4,8.924,34.185
1,9.19,42.549,2,9.34,42.794,3,9.42,43.321,4,9.50,43.684
