START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
2,11.85,11.85,4,12.26,12.26,1,11.69,11.69,3,12.06,12.06,5,12.42,12.42,2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,5
2,17.93,29.78,5,17.95,30.21,1,17.92,29.61,3,17.85,29.91,4,17.66,30.08,2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,5
2,17.06,46.84,5,17.07,47.28,1,17.07,46.68,3,17.08,46.99,4,17.03,47.11,2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,5
2,16.64,1:03.48,5,16.69,1:03.97,1,16.62,1:03.30,3,16.55,1:03.54,4,16.58,1:03.69,2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,5
3,14.98,1:18.46,5,14.80,1:18.77,2,15.03,1:18.33,1,14.46,1:18.00,4,14.88,1:18.57,2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,5
4,12.66,1:31.12,3,12.34,1:31.11,2,12.65,1:30.98,1,12.87,1:30.87,5,12.67,1:31.24,2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,5
4,11.37,1:42.49,2,11.26,1:42.37,3,11.45,1:42.43,1,11.48,1:42.35,5,11.37,1:42.61,2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,5
4,11.45,1:53.94,2,11.37,1:53.74,3,11.40,1:53.83,1,11.28,1:53.63,5,11.44,1:54.05,2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,5
4,11.74,2:05.68,2,11.74,2:05.48,3,11.76,2:05.59,1,11.76,2:05.39,5,11.77,2:05.82,2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,5
4,11.36,2:17.04,2,11.36,2:16.84,3,11.35,2:16.94,1,11.41,2:16.80,5,11.36,2:17.18,2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,5
3,9.98,2:27.02,1,10.02,2:26.86,4,10.20,2:27.14,2,10.15,2:26.95,5,10.23,2:27.41,2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,5
3,11.17,2:38.19,1,9.73,2:36.59,5,19.76,2:46.90,4,13.54,2:40.49,2,10.32,2:37.73,2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,5
4,29.07,3:07.26,1,10.06,2:46.65,5,27.97,3:14.87,3,16.16,2:56.65,2,11.06,2:48.79,2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,5
4,14.36,3:21.62,1,10.08,2:56.73,5,16.69,3:31.56,3,14.06,3:10.71,2,12.05,3:00.84,2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Heats,5
