BYKANOV Vladislav POSITION,BYKANOV Vladislav LAP TIME,BYKANOV Vladislav ELAPSED TIME,Petr HARGAS POSITION,Petr HARGAS LAP TIME,Petr HARGAS ELAPSED TIME,Pieter GYSEL POSITION,Pieter GYSEL LAP TIME,Pieter GYSEL ELAPSED TIME,Matus UZAK POSITION,Matus UZAK LAP TIME,Matus UZAK ELAPSED TIME
0,13.410,13.410,0,13.581,13.581,0,13.258,13.258,0,13.382,13.382
0,10.346,23.755,0,10.005,23.586,0,10.387,23.644,0,10.347,23.729
0,9.830,33.585,0,9.853,33.439,0,9.949,33.593,0,9.635,33.364
0,9.811,43.396,0,9.732,43.170,0,9.856,43.450,0,9.787,43.150
0,9.795,53.191,0,9.715,52.885,0,9.988,53.438,0,9.734,52.884
0,9.802,1:02.993,0,10.277,1:03.162,0,9.427,1:02.865,0,9.785,1:02.669
0,9.746,1:12.739,0,10.126,1:13.288,0,9.592,1:12.457,0,9.760,1:12.429
0,10.140,1:22.879,0,10.287,1:23.575,0,9.663,1:22.120,0,9.744,1:22.172
0,,,0,,,0,,,0,,
