Shaoang LIU POSITION,Shaoang LIU LAP TIME,Shaoang LIU ELAPSED TIME,Nurbergen ZHUMAGAZIYEV POSITION,Nurbergen ZHUMAGAZIYEV LAP TIME,Nurbergen ZHUMAGAZIYEV ELAPSED TIME,Danylo FEDORENKO POSITION,Danylo FEDORENKO LAP TIME,Danylo FEDORENKO ELAPSED TIME,Mathieu BERNIER POSITION,Mathieu BERNIER LAP TIME,Mathieu BERNIER ELAPSED TIME,JIA Haidong POSITION,JIA Haidong LAP TIME,JIA Haidong ELAPSED TIME
1,6.78,6.78,3,7.07,7.07,5,7.47,7.47,2,6.90,6.90,4,7.21,
1,8.72,15.50,3,8.78,15.85,5,9.33,16.80,2,8.71,15.61,4,8.78,
1,8.29,23.79,3,8.25,24.10,5,8.91,25.71,2,8.31,23.92,4,8.25,
1,8.50,32.29,4,8.89,32.99,5,9.17,34.88,2,8.54,32.46,3,8.44,
1,8.67,40.96,4,9.45,42.44,5,9.45,44.33,2,8.70,41.16,3,8.67,
