START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
4,8.38,8.38,5,8.62,8.62,3,8.28,8.28,1,8.02,8.02,2,8.12,8.12,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",1500m,m,Heats,4
4,10.55,18.93,5,10.46,19.08,3,10.54,18.82,1,10.60,18.62,2,10.60,18.72,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",1500m,m,Heats,4
4,10.20,29.13,5,10.17,29.25,3,10.23,29.05,1,10.24,28.86,2,10.23,28.95,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",1500m,m,Heats,4
4,10.66,39.79,5,10.71,39.96,3,10.65,39.70,1,10.64,39.50,2,10.62,39.57,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",1500m,m,Heats,4
4,10.65,50.44,5,10.69,50.65,2,10.54,50.24,1,10.72,50.22,3,10.77,50.34,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",1500m,m,Heats,4
3,9.84,1:00.28,5,9.77,1:00.42,1,9.89,1:00.13,2,9.98,1:00.20,4,10.02,1:00.36,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",1500m,m,Heats,4
4,10.33,1:10.61,3,10.07,1:10.49,2,10.19,1:10.32,1,10.12,1:10.32,5,10.39,1:10.75,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",1500m,m,Heats,4
4,10.03,1:20.64,3,10.05,1:20.54,2,10.15,1:20.47,1,9.95,1:20.27,5,9.98,1:20.73,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",1500m,m,Heats,4
4,10.03,1:30.67,3,10.12,1:30.66,2,10.04,1:30.51,1,10.02,1:30.29,5,10.10,1:30.83,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",1500m,m,Heats,4
5,9.91,1:40.58,3,9.71,1:40.37,2,9.71,1:40.22,1,9.76,1:40.05,4,9.68,1:40.51,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",1500m,m,Heats,4
5,9.72,1:50.30,3,9.68,1:50.05,1,9.57,1:49.79,2,9.77,1:49.82,4,9.69,1:50.20,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",1500m,m,Heats,4
5,9.97,2:00.27,3,9.79,1:59.84,1,9.20,1:58.99,2,9.86,1:59.68,4,9.94,2:00.14,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",1500m,m,Heats,4
5,10.78,2:11.05,3,9.86,2:09.70,1,9.50,2:08.49,2,9.89,2:09.57,4,9.86,2:10.00,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",1500m,m,Heats,4
0,,PEN,2,9.81,2:19.506,1,9.90,2:18.385,3,10.05,2:19.619,4,10.08,2:20.075,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",1500m,m,Heats,4
