START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
1,6.92,6.92,3,7.07,7.07,2,7.01,7.01,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",500m,m,Preliminaries,3
1,9.07,15.99,3,9.86,16.94,2,9.17,16.19,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",500m,m,Preliminaries,3
1,8.49,24.49,3,9.09,26.04,2,8.90,25.10,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",500m,m,Preliminaries,3
1,8.67,33.16,3,9.20,35.24,2,9.12,34.22,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",500m,m,Preliminaries,3
1,9.01,42.161,3,9.64,44.873,2,9.57,43.785,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",500m,m,Preliminaries,3
