Maxime CHATAIGNIER POSITION,Maxime CHATAIGNIER LAP TIME,Maxime CHATAIGNIER ELAPSED TIME,BEAN Nicholas POSITION,BEAN Nicholas LAP TIME,BEAN Nicholas ELAPSED TIME,Jeff SIMON POSITION,Jeff SIMON LAP TIME,Jeff SIMON ELAPSED TIME,Gianluigi NOVER POSITION,Gianluigi NOVER LAP TIME,Gianluigi NOVER ELAPSED TIME
0,6.918,6.918,0,7.021,7.021,0,6.900,6.900,0,7.421,7.421
0,9.030,15.948,0,9.361,16.383,0,9.251,16.151,0,9.169,16.590
0,8.837,24.785,0,8.749,25.132,0,8.813,24.964,0,8.862,25.452
0,8.998,33.783,0,8.769,33.900,0,8.866,33.830,0,8.921,34.374
0,,,0,,,0,,,0,,
