START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
3,11.26,11.26,2,11.12,11.12,4,11.42,11.42,1,11.06,11.06,5,11.54,11.54,2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,w,Heats,1
3,15.94,27.20,2,15.90,27.02,5,16.27,27.69,1,15.77,26.83,4,15.90,27.44,2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,w,Heats,1
3,15.08,42.28,2,15.05,42.07,5,15.01,42.70,1,15.11,41.94,4,15.05,42.49,2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,w,Heats,1
3,14.87,57.15,2,14.90,56.97,5,14.82,57.52,1,14.87,56.81,4,14.86,57.35,2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,w,Heats,1
3,13.48,1:10.63,2,13.51,1:10.48,4,13.22,1:10.74,1,13.59,1:10.40,5,13.44,1:10.79,2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,w,Heats,1
4,10.69,1:21.32,3,10.69,1:21.17,2,10.42,1:21.16,1,10.63,1:21.03,5,10.70,1:21.49,2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,w,Heats,1
3,9.94,1:31.26,2,9.98,1:31.15,5,10.38,1:31.54,1,9.96,1:30.99,4,9.85,1:31.34,2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,w,Heats,1
3,10.38,1:41.64,2,10.40,1:41.55,5,10.39,1:41.93,1,10.43,1:41.42,4,10.45,1:41.79,2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,w,Heats,1
4,10.23,1:51.87,3,10.27,1:51.82,5,10.18,1:52.11,1,10.28,1:51.70,2,9.95,1:51.74,2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,w,Heats,1
3,9.57,2:01.44,3,9.62,2:01.44,5,9.63,2:01.74,1,9.46,2:01.16,2,9.60,2:01.34,2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,w,Heats,1
4,9.73,2:11.17,3,9.65,2:11.09,5,9.64,2:11.38,1,9.70,2:10.86,2,9.65,2:10.99,2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,w,Heats,1
4,9.95,2:21.12,3,9.97,2:21.06,5,10.08,2:21.46,1,10.01,2:20.87,2,9.89,2:20.88,2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,w,Heats,1
3,9.86,2:30.98,4,10.04,2:31.10,5,10.15,2:31.61,2,10.07,2:30.94,1,9.96,2:30.84,2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,w,Heats,1
2,10.07,2:41.033,4,10.11,2:41.168,5,10.66,2:42.251,3,10.21,2:41.142,1,10.04,2:40.860,2015-2016,ISU World Short Track Speed Skating Championships® 2016,1500m,w,Heats,1
