Evgenii KOZULIN POSITION,Evgenii KOZULIN LAP TIME,Evgenii KOZULIN ELAPSED TIME,Roderick OOSTEN POSITION,Roderick OOSTEN LAP TIME,Roderick OOSTEN ELAPSED TIME,Volodymyr CHERNEGA POSITION,Volodymyr CHERNEGA LAP TIME,Volodymyr CHERNEGA ELAPSED TIME,Jeremy BECK POSITION,Jeremy BECK LAP TIME,Jeremy BECK ELAPSED TIME
0,7.100,7.100,0,7.109,7.109,0,6.998,6.998,0,7.445,7.445
0,9.192,16.291,0,9.363,16.472,0,9.326,16.324,0,9.313,16.758
0,8.951,25.242,0,9.159,25.632,0,9.148,25.471,0,9.044,25.801
0,9.219,34.462,0,9.452,35.083,0,9.543,35.015,0,9.216,35.017
0,9.632,44.094,0,9.504,44.587,0,9.587,44.602,0,9.465,44.482
