SHIM Suk Hee POSITION,SHIM Suk Hee LAP TIME,SHIM Suk Hee ELAPSED TIME,Andrea KESZLER POSITION,Andrea KESZLER LAP TIME,Andrea KESZLER ELAPSED TIME,BURIC Katarina POSITION,BURIC Katarina LAP TIME,BURIC Katarina ELAPSED TIME,Anna SEIDEL POSITION,Anna SEIDEL LAP TIME,Anna SEIDEL ELAPSED TIME
1,7.55,7.55,2,7.67,7.67,4,8.18,8.18,3,7.85,7.85
1,9.44,16.99,2,9.46,17.13,4,10.35,18.53,3,9.78,17.63
1,8.97,25.96,2,9.08,26.21,4,10.10,28.63,3,9.50,27.13
1,9.12,35.08,2,9.38,35.59,4,10.36,38.99,3,9.62,36.75
1,9.35,44.422,2,9.69,45.278,4,10.76,49.743,3,9.89,46.638
