Jordan MALONE POSITION,Jordan MALONE LAP TIME,Jordan MALONE ELAPSED TIME,AHN Hyun-Soo POSITION,AHN Hyun-Soo LAP TIME,AHN Hyun-Soo ELAPSED TIME,Olivier JEAN POSITION,Olivier JEAN LAP TIME,Olivier JEAN ELAPSED TIME,LI Ye POSITION,LI Ye LAP TIME,LI Ye ELAPSED TIME
0,13.456,13.456,0,6.842,6.842,0,6.724,6.724,0,7.103,7.103
0,10.340,23.796,0,8.959,15.801,0,9.259,15.983,0,16.755,23.858
0,8.727,32.523,0,8.649,24.449,0,8.846,24.828,0,9.035,32.892
0,8.908,41.431,0,8.438,32.887,0,9.118,33.947,0,9.285,42.177
0,9.192,50.623,0,8.812,41.699,0,9.938,43.885,0,9.504,51.681
