Michael GILDAY POSITION,Michael GILDAY LAP TIME,Michael GILDAY ELAPSED TIME,GONG Qiuwen POSITION,GONG Qiuwen LAP TIME,GONG Qiuwen ELAPSED TIME,Jeff SIMON POSITION,Jeff SIMON LAP TIME,Jeff SIMON ELAPSED TIME,Yuzo TAKAMIDO POSITION,Yuzo TAKAMIDO LAP TIME,Yuzo TAKAMIDO ELAPSED TIME
1,6.72,6.72,2,6.96,6.96,3,7.08,7.08,4,7.29,7.29
1,8.94,15.66,2,8.87,15.83,3,9.00,16.08,4,8.93,16.22
1,8.57,24.23,2,8.53,24.36,3,8.42,24.50,4,8.60,24.82
1,8.60,32.83,2,8.63,32.99,3,8.58,33.08,4,8.66,33.48
1,8.75,41.574,2,8.94,41.924,3,9.21,42.284,4,8.86,42.331
