WEI Jiguang POSITION,WEI Jiguang LAP TIME,WEI Jiguang ELAPSED TIME,Jeff SIMON POSITION,Jeff SIMON LAP TIME,Jeff SIMON ELAPSED TIME,Maxime CHATAIGNIER POSITION,Maxime CHATAIGNIER LAP TIME,Maxime CHATAIGNIER ELAPSED TIME,YE Liming POSITION,YE Liming LAP TIME,YE Liming ELAPSED TIME
0,6.784,6.784,0,6.987,6.987,0,7.115,7.115,0,7.443,7.443
0,8.897,15.680,0,9.209,16.196,0,8.817,15.931,0,8.868,16.311
0,8.671,24.351,0,8.568,24.764,0,15.115,31.046,0,8.153,24.464
0,8.925,33.276,0,9.001,33.765,0,13.559,44.605,0,15.294,39.758
0,,,0,,,0,,,0,,
