Viacheslav KURGINIAN POSITION,Viacheslav KURGINIAN LAP TIME,Viacheslav KURGINIAN ELAPSED TIME,Mark JACKSON POSITION,Mark JACKSON LAP TIME,Mark JACKSON ELAPSED TIME,LIANG Wenhao POSITION,LIANG Wenhao LAP TIME,LIANG Wenhao ELAPSED TIME,Myukerrem TOP POSITION,Myukerrem TOP LAP TIME,Myukerrem TOP ELAPSED TIME
2,7.07,7.07,3,7.25,7.25,1,6.94,6.94,4,7.77,7.77
2,9.44,16.51,3,9.34,16.59,1,9.18,16.12,4,10.61,18.38
2,8.64,25.15,3,8.74,25.33,1,8.54,24.66,4,25.62,44.00
2,8.74,33.89,3,8.80,34.13,1,8.75,33.41,4,13.43,57.43
2,8.92,42.807,3,8.95,43.074,1,8.94,42.350,4,11.80,1:09.223
