LIU Qiuhong POSITION,LIU Qiuhong LAP TIME,LIU Qiuhong ELAPSED TIME,LEE So Youn POSITION,LEE So Youn LAP TIME,LEE So Youn ELAPSED TIME,Marie YOSHIDA POSITION,Marie YOSHIDA LAP TIME,Marie YOSHIDA ELAPSED TIME,Jessica HEWITT POSITION,Jessica HEWITT LAP TIME,Jessica HEWITT ELAPSED TIME,MALISZEWSKA Natalia POSITION,MALISZEWSKA Natalia LAP TIME,MALISZEWSKA Natalia ELAPSED TIME
1,7.35,7.35,4,8.00,8.00,2,7.46,7.46,3,7.99,7.99,5,8.19,8.19
1,9.43,16.78,4,9.80,17.80,2,9.56,17.02,3,9.69,17.68,5,10.15,18.34
1,9.03,25.81,4,8.85,26.65,2,9.14,26.16,3,8.89,26.57,5,9.27,27.61
1,9.15,34.96,4,8.96,35.61,2,9.26,35.42,3,8.87,35.44,5,9.35,36.96
1,9.37,44.325,3,8.97,44.575,4,9.60,45.017,2,9.11,44.547,5,9.64,46.593
