Philip BROJAKA POSITION,Philip BROJAKA LAP TIME,Philip BROJAKA ELAPSED TIME,Peter JELEN POSITION,Peter JELEN LAP TIME,Peter JELEN ELAPSED TIME,LI Haonan POSITION,LI Haonan LAP TIME,LI Haonan ELAPSED TIME,AHN Hyun-Soo POSITION,AHN Hyun-Soo LAP TIME,AHN Hyun-Soo ELAPSED TIME
3,7.037,7.037,4,7.140,7.140,1,6.570,6.570,2,6.987,6.987
3,9.402,16.438,4,9.422,16.561,1,9.408,15.977,2,9.114,16.101
3,9.245,25.683,4,9.301,25.861,2,9.511,25.488,1,9.037,25.138
3,9.303,34.986,4,9.376,35.237,2,9.114,34.602,1,9.153,34.291
3,9.42,44.405,4,9.74,44.974,2,9.46,44.054,1,9.64,43.924
