Francois HAMELIN POSITION,Francois HAMELIN LAP TIME,Francois HAMELIN ELAPSED TIME,Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,Bartosz KONOPKO POSITION,Bartosz KONOPKO LAP TIME,Bartosz KONOPKO ELAPSED TIME,Freek van der WART POSITION,Freek van der WART LAP TIME,Freek van der WART ELAPSED TIME
1,6.604,6.604,2,7.282,7.282,3,7.287,7.287,4,7.461,7.461
1,8.897,15.501,4,9.763,17.045,3,9.671,16.958,2,9.426,16.886
1,8.657,24.158,4,10.063,27.108,3,9.150,26.108,2,9.189,26.075
1,8.509,32.667,4,9.326,36.434,3,8.966,35.074,2,8.857,34.932
1,8.825,41.492,3,10.096,46.529,4,31.003,1:06.077,2,9.571,44.503
