YANG Shin-Young POSITION,YANG Shin-Young LAP TIME,YANG Shin-Young ELAPSED TIME,Bernadett HEIDUM POSITION,Bernadett HEIDUM LAP TIME,Bernadett HEIDUM ELAPSED TIME,CHRISTIE Elise POSITION,CHRISTIE Elise LAP TIME,CHRISTIE Elise ELAPSED TIME,VALCEPINA Martina POSITION,VALCEPINA Martina LAP TIME,VALCEPINA Martina ELAPSED TIME
0,7.408,7.408,0,7.676,7.676,0,7.690,7.690,0,7.752,7.752
0,9.864,17.272,0,9.746,17.422,0,9.996,17.686,0,9.818,17.570
0,9.333,26.605,0,9.385,26.807,0,9.415,27.101,0,9.445,27.015
0,9.450,36.056,0,9.652,36.459,0,9.464,36.565,0,9.624,36.639
0,,,0,,,0,,,0,,
