Dave VERSTEEG POSITION,Dave VERSTEEG LAP TIME,Dave VERSTEEG ELAPSED TIME,Francois-Louis TREMBLAY POSITION,Francois-Louis TREMBLAY LAP TIME,Francois-Louis TREMBLAY ELAPSED TIME,LI Haonan POSITION,LI Haonan LAP TIME,LI Haonan ELAPSED TIME,Matthew FULLER POSITION,Matthew FULLER LAP TIME,Matthew FULLER ELAPSED TIME
3,7.037,7.037,1,6.961,6.961,2,6.994,6.994,4,7.384,7.384
3,9.229,16.266,1,9.097,16.058,2,9.079,16.072,4,9.369,16.753
3,8.834,25.099,1,8.845,24.903,2,8.880,24.952,4,9.088,25.840
3,9.029,34.127,1,8.779,33.681,2,8.821,33.773,4,9.322,35.161
3,9.35,43.468,1,9.16,42.839,2,9.27,43.034,4,9.57,44.722
