Viacheslav KURGINIAN POSITION,Viacheslav KURGINIAN LAP TIME,Viacheslav KURGINIAN ELAPSED TIME,Ievgen GUTENOV POSITION,Ievgen GUTENOV LAP TIME,Ievgen GUTENOV ELAPSED TIME,Aydar BEKZHANOV POSITION,Aydar BEKZHANOV LAP TIME,Aydar BEKZHANOV ELAPSED TIME,Serdar ILTIR POSITION,Serdar ILTIR LAP TIME,Serdar ILTIR ELAPSED TIME
1,15.08,15.08,2,15.23,15.23,3,15.40,15.40,4,15.56,15.56
1,12.68,27.76,2,12.71,27.94,3,12.65,28.05,4,12.59,28.15
1,11.56,39.32,3,11.52,39.46,2,11.31,39.36,4,11.51,39.66
1,10.06,49.38,3,10.11,49.57,2,10.11,49.47,4,10.03,49.69
1,9.76,59.14,3,9.75,59.32,2,9.76,59.23,4,9.75,59.44
1,9.66,1:08.80,3,9.69,1:09.01,2,9.67,1:08.90,4,9.89,1:09.33
1,9.25,1:18.05,2,9.18,1:18.19,3,9.39,1:18.29,4,10.03,1:19.36
1,9.40,1:27.45,2,9.34,1:27.53,3,9.41,1:27.70,4,10.56,1:29.92
1,9.55,1:36.992,2,9.55,1:37.072,3,9.47,1:37.163,4,10.76,1:40.674
