START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
2,12.310,12.310,3,12.650,12.650,1,12.140,12.140,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",3000mRelay,w,Heats,1
1,9.160,21.480,3,9.180,21.830,2,9.340,21.480,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",3000mRelay,w,Heats,1
1,9.250,30.740,3,9.160,31.000,2,9.450,30.930,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",3000mRelay,w,Heats,1
2,9.350,40.090,3,9.320,40.320,1,9.080,40.020,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",3000mRelay,w,Heats,1
2,9.440,49.540,3,9.470,49.800,1,9.400,49.420,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",3000mRelay,w,Heats,1
1,9.130,58.670,3,9.260,59.060,2,9.330,58.760,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",3000mRelay,w,Heats,1
1,9.050,1:07.730,3,9.150,1:08.220,2,9.020,1:07.780,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",3000mRelay,w,Heats,1
2,9.740,1:17.470,3,9.410,1:17.640,1,9.560,1:17.350,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",3000mRelay,w,Heats,1
2,9.360,1:26.840,3,9.530,1:27.180,1,9.400,1:26.760,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",3000mRelay,w,Heats,1
1,9.210,1:36.050,3,9.450,1:36.630,2,9.490,1:36.250,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",3000mRelay,w,Heats,1
1,9.350,1:45.410,2,9.430,1:46.070,0,,,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",3000mRelay,w,Heats,1
1,9.410,1:54.830,3,9.100,1:55.180,2,0.000,1:54.870,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",3000mRelay,w,Heats,1
2,9.550,2:04.380,3,9.490,2:04.680,1,9.450,2:04.330,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",3000mRelay,w,Heats,1
1,9.070,2:13.460,3,9.150,2:13.830,2,9.340,2:13.670,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",3000mRelay,w,Heats,1
1,9.170,2:22.630,3,9.280,2:23.120,2,9.060,2:22.730,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",3000mRelay,w,Heats,1
1,9.340,2:31.980,3,9.350,2:32.480,2,9.400,2:32.130,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",3000mRelay,w,Heats,1
1,9.520,2:41.510,3,9.560,2:42.040,2,9.590,2:41.730,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",3000mRelay,w,Heats,1
2,9.530,2:51.050,3,9.420,2:51.460,1,9.300,2:51.030,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",3000mRelay,w,Heats,1
2,9.410,3:00.460,3,9.330,3:00.790,1,9.250,3:00.280,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",3000mRelay,w,Heats,1
1,9.350,3:09.810,3,9.470,3:10.260,2,9.740,3:10.020,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",3000mRelay,w,Heats,1
1,9.260,3:19.080,3,9.610,3:19.880,2,9.500,3:19.530,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",3000mRelay,w,Heats,1
1,9.450,3:28.540,3,9.550,3:29.430,2,9.550,3:29.090,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",3000mRelay,w,Heats,1
1,9.670,3:38.210,3,9.720,3:39.150,2,9.600,3:38.690,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",3000mRelay,w,Heats,1
1,9.380,3:47.600,3,9.590,3:48.750,2,9.580,3:48.280,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",3000mRelay,w,Heats,1
1,9.740,3:57.340,3,9.390,3:58.140,2,9.420,3:57.700,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",3000mRelay,w,Heats,1
1,9.540,4:06.890,3,9.340,4:07.490,2,9.340,4:07.040,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",3000mRelay,w,Heats,1
1,9.010,4:15.900,3,9.620,4:17.110,2,9.610,4:16.660,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",3000mRelay,w,Heats,1
