CHRISTIE Elise POSITION,CHRISTIE Elise LAP TIME,CHRISTIE Elise ELAPSED TIME,Tatiana BORODULINA POSITION,Tatiana BORODULINA LAP TIME,Tatiana BORODULINA ELAPSED TIME,Sanne van KERKHOF POSITION,Sanne van KERKHOF LAP TIME,Sanne van KERKHOF ELAPSED TIME,Charlotte GILMARTIN POSITION,Charlotte GILMARTIN LAP TIME,Charlotte GILMARTIN ELAPSED TIME
1,7.16,7.16,2,7.36,7.36,3,7.59,7.59,4,7.73,7.73
1,9.34,16.50,2,9.39,16.75,3,9.48,17.07,4,9.52,17.25
1,8.86,25.36,2,8.84,25.59,3,8.92,25.99,4,8.91,26.16
1,8.92,34.28,2,8.89,34.48,3,9.12,35.11,4,8.95,35.11
1,9.05,43.328,2,9.02,43.499,4,9.39,44.494,3,9.31,44.417
