Evita KRIEVANE POSITION,Evita KRIEVANE LAP TIME,Evita KRIEVANE ELAPSED TIME,Maaike VOS POSITION,Maaike VOS LAP TIME,Maaike VOS ELAPSED TIME,Margriet de SCHUTTER POSITION,Margriet de SCHUTTER LAP TIME,Margriet de SCHUTTER ELAPSED TIME
0,7.504,7.504,0,7.708,7.708,0,7.777,7.777
0,9.890,17.394,0,9.837,17.545,0,10.112,17.889
0,9.505,26.899,0,9.500,27.045,0,9.442,27.331
0,9.647,36.546,0,9.615,36.660,0,10.002,37.333
0,9.930,46.476,0,9.946,46.606,0,10.021,47.354
