CHO Ha-Ri POSITION,CHO Ha-Ri LAP TIME,CHO Ha-Ri ELAPSED TIME,Agnieszka BAWERNA POSITION,Agnieszka BAWERNA LAP TIME,Agnieszka BAWERNA ELAPSED TIME,COOPER Gemma POSITION,COOPER Gemma LAP TIME,COOPER Gemma ELAPSED TIME,Jessica GREGG POSITION,Jessica GREGG LAP TIME,Jessica GREGG ELAPSED TIME
0,7.395,7.395,0,7.715,7.715,0,8.521,8.521,0,7.596,7.596
0,9.671,17.066,0,9.975,17.690,0,11.214,19.735,0,9.831,17.427
0,9.332,26.398,0,9.739,27.429,0,10.936,30.671,0,9.364,26.790
0,9.522,35.920,0,10.059,37.487,0,11.066,41.737,0,9.798,36.588
0,,,0,,,0,,,0,,
