START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
5,9.34,9.34,1,8.91,8.91,3,9.03,9.03,,,,2,8.99,8.99,4,9.08,9.08,6,9.44,9.44,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,Semifinals,2
1,11.64,20.98,4,12.28,21.19,6,12.40,21.43,,,,3,12.12,21.11,5,12.34,21.42,2,11.61,21.05,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,Semifinals,2
1,10.47,31.45,3,10.38,31.57,6,10.63,32.06,,,,4,10.54,31.65,5,10.37,31.79,2,10.49,31.54,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,Semifinals,2
1,11.06,42.51,3,11.15,42.72,6,11.03,43.09,,,,4,11.17,42.82,5,11.14,42.93,2,11.06,42.60,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,Semifinals,2
1,10.36,52.87,3,10.32,53.04,6,10.27,53.36,,,,4,10.34,53.16,5,10.33,53.26,2,10.34,52.94,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,Semifinals,2
1,8.85,1:01.72,3,8.84,1:01.88,6,8.69,1:02.05,,,,5,8.76,1:01.92,4,8.62,1:01.88,2,8.85,1:01.79,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,Semifinals,2
1,9.08,1:10.80,4,9.17,1:11.05,6,9.41,1:11.46,,,,5,9.25,1:11.17,3,9.12,1:11.00,2,9.11,1:10.90,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,Semifinals,2
1,9.23,1:20.03,4,9.33,1:20.38,6,9.22,1:20.68,,,,5,9.33,1:20.50,3,9.31,1:20.31,2,9.21,1:20.11,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,Semifinals,2
1,10.26,1:30.29,4,10.16,1:30.54,6,10.11,1:30.79,,,,5,10.14,1:30.64,3,10.14,1:30.45,2,10.23,1:30.34,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,Semifinals,2
1,8.55,1:38.84,4,8.54,1:39.08,6,8.55,1:39.34,,,,5,8.55,1:39.19,3,8.59,1:39.04,2,8.58,1:38.92,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,Semifinals,2
1,9.38,1:48.22,3,9.33,1:48.41,6,9.64,1:48.98,,,,5,9.35,1:48.54,4,9.41,1:48.45,2,9.43,1:48.35,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,Semifinals,2
2,9.30,1:57.52,1,9.07,1:57.48,6,9.94,1:58.92,,,,5,9.27,1:57.81,4,9.31,1:57.76,3,9.33,1:57.68,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,Semifinals,2
2,9.30,2:06.82,1,9.22,2:06.70,6,11.13,2:10.05,,,,4,9.43,2:07.24,3,9.28,2:07.04,5,9.61,2:07.29,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,Semifinals,2
3,9.44,2:16.251,1,9.48,2:16.177,6,12.55,2:22.591,0,,DNS,4,9.33,2:16.569,2,9.18,2:16.212,5,9.92,2:17.209,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,m,Semifinals,2
