Mika OZAWA POSITION,Mika OZAWA LAP TIME,Mika OZAWA ELAPSED TIME,POZDNYAKOVA Marina POSITION,POZDNYAKOVA Marina LAP TIME,POZDNYAKOVA Marina ELAPSED TIME,Kira FLING POSITION,Kira FLING LAP TIME,Kira FLING ELAPSED TIME,Gergana PATSOVA POSITION,Gergana PATSOVA LAP TIME,Gergana PATSOVA ELAPSED TIME
2,7.800,7.800,4,8.958,8.958,1,7.571,7.571,3,7.944,7.944
2,9.949,17.748,4,12.721,21.678,1,9.993,17.564,3,10.202,18.146
2,9.706,27.454,4,12.251,33.929,1,9.818,27.382,3,9.732,27.877
2,9.909,37.362,4,12.518,46.447,1,9.965,37.346,3,9.833,37.710
2,10.12,47.480,4,12.51,58.957,1,10.12,47.457,3,10.40,48.109
