LEE So-Hee POSITION,LEE So-Hee LAP TIME,LEE So-Hee ELAPSED TIME,Szandra LAJTOS POSITION,Szandra LAJTOS LAP TIME,Szandra LAJTOS ELAPSED TIME,Karolina REGUCKA POSITION,Karolina REGUCKA LAP TIME,Karolina REGUCKA ELAPSED TIME,MENG Xiaoxue POSITION,MENG Xiaoxue LAP TIME,MENG Xiaoxue ELAPSED TIME
0,13.665,13.665,0,12.992,12.992,0,13.118,13.118,0,13.822,13.822
0,9.713,23.378,0,10.018,23.010,0,10.033,23.150,0,9.709,23.531
0,9.921,33.299,0,9.977,32.987,0,10.015,33.165,0,9.777,33.309
0,10.277,43.576,0,10.231,43.218,0,10.259,43.424,0,10.276,43.584
0,10.313,53.888,0,10.283,53.500,0,10.241,53.665,0,10.241,53.826
0,10.022,1:03.911,0,10.340,1:03.840,0,10.373,1:04.038,0,10.112,1:03.938
0,10.023,1:13.933,0,10.394,1:14.234,0,10.177,1:14.214,0,9.757,1:13.695
0,9.992,1:23.925,0,10.627,1:24.861,0,10.368,1:24.582,0,10.009,1:23.704
0,,,0,,,0,,,0,,
