Tyson HEUNG POSITION,Tyson HEUNG LAP TIME,Tyson HEUNG ELAPSED TIME,Evgenii KOZULIN POSITION,Evgenii KOZULIN LAP TIME,Evgenii KOZULIN ELAPSED TIME,Fabio CARTA POSITION,Fabio CARTA LAP TIME,Fabio CARTA ELAPSED TIME,Anthony DOUGLAS POSITION,Anthony DOUGLAS LAP TIME,Anthony DOUGLAS ELAPSED TIME
0,6.938,6.938,0,7.015,7.015,0,7.208,7.208,0,6.560,6.560
0,9.194,16.132,0,9.664,16.679,0,9.470,16.678,0,9.335,15.895
0,8.740,24.872,0,8.991,25.669,0,8.993,25.671,0,9.852,25.747
0,9.047,33.919,0,9.206,34.875,0,9.100,34.770,0,9.535,35.282
0,9.367,43.286,0,9.278,44.153,0,9.224,43.994,0,10.081,45.363
