REN Haobo POSITION,REN Haobo LAP TIME,REN Haobo ELAPSED TIME,Aydar BEKZHANOV POSITION,Aydar BEKZHANOV LAP TIME,Aydar BEKZHANOV ELAPSED TIME,Davide VISCARDI POSITION,Davide VISCARDI LAP TIME,Davide VISCARDI ELAPSED TIME,de LAAT Itzhak POSITION,de LAAT Itzhak LAP TIME,de LAAT Itzhak ELAPSED TIME
1,13.13,13.13,4,13.48,13.48,3,13.37,13.37,2,13.22,13.22
1,10.50,23.63,4,10.43,23.91,3,10.53,23.90,2,10.55,23.77
1,10.04,33.67,3,9.95,33.86,4,10.07,33.97,2,10.00,33.77
1,9.94,43.61,3,9.97,43.83,3,9.86,43.83,2,9.95,43.72
1,9.32,52.93,4,9.47,53.30,3,9.35,53.18,2,9.34,53.06
1,9.34,1:02.27,4,9.28,1:02.58,3,9.27,1:02.45,2,9.28,1:02.34
1,9.19,1:11.46,4,9.13,1:11.71,3,9.17,1:11.62,2,9.22,1:11.56
1,9.32,1:20.78,4,9.33,1:21.04,3,9.34,1:20.96,2,9.30,1:20.86
1,9.37,1:30.133,3,,1:30.457,2,9.47,1:30.404,4,,1:30.458
