JIN Sun-Yu POSITION,JIN Sun-Yu LAP TIME,JIN Sun-Yu ELAPSED TIME,ZHU Mi Lei POSITION,ZHU Mi Lei LAP TIME,ZHU Mi Lei ELAPSED TIME,Marta CAPURSO POSITION,Marta CAPURSO LAP TIME,Marta CAPURSO ELAPSED TIME,Anne MALTAIS POSITION,Anne MALTAIS LAP TIME,Anne MALTAIS ELAPSED TIME
0,7.478,7.478,0,7.222,7.222,0,7.648,7.648,0,8.649,8.649
0,9.351,16.828,0,9.521,16.742,0,9.491,17.138,0,8.468,17.117
0,9.366,26.194,0,9.575,26.317,0,9.596,26.735,0,9.335,26.452
0,9.411,35.605,0,9.063,35.380,0,9.478,36.213,0,9.642,36.095
0,9.529,45.134,0,9.556,44.936,0,9.550,45.763,0,9.289,45.383
