Kyle CARR POSITION,Kyle CARR LAP TIME,Kyle CARR ELAPSED TIME,Takahiro FUJIMOTO POSITION,Takahiro FUJIMOTO LAP TIME,Takahiro FUJIMOTO ELAPSED TIME,MAI Chia-Hung POSITION,MAI Chia-Hung LAP TIME,MAI Chia-Hung ELAPSED TIME,MA Yunfeng POSITION,MA Yunfeng LAP TIME,MA Yunfeng ELAPSED TIME
0,6.846,6.846,0,6.943,6.943,0,7.580,7.580,0,7.117,7.117
0,9.336,16.181,0,8.793,15.737,0,10.785,18.365,0,9.150,16.266
0,9.087,25.268,0,9.181,24.917,0,10.406,28.771,0,9.063,25.329
0,9.433,34.701,0,16.811,41.729,0,10.466,39.237,0,9.296,34.625
0,,,0,,,0,,,0,,
