WANG Xinyue POSITION,WANG Xinyue LAP TIME,WANG Xinyue ELAPSED TIME,VIVIANI Elena POSITION,VIVIANI Elena LAP TIME,VIVIANI Elena ELAPSED TIME,Ekaterina STRELKOVA POSITION,Ekaterina STRELKOVA LAP TIME,Ekaterina STRELKOVA ELAPSED TIME
1,7.53,7.53,2,7.68,7.68,3,7.79,7.79
1,9.86,17.39,2,9.82,17.50,3,9.85,17.64
1,9.35,26.74,2,9.39,26.89,3,9.42,27.06
1,9.47,36.21,2,9.42,36.31,3,9.44,36.50
1,9.59,45.793,2,9.72,46.027,3,9.69,46.189
