Marina GEORGIEVA-NIKOLOVA POSITION,Marina GEORGIEVA-NIKOLOVA LAP TIME,Marina GEORGIEVA-NIKOLOVA ELAPSED TIME,Szandra LAJTOS POSITION,Szandra LAJTOS LAP TIME,Szandra LAJTOS ELAPSED TIME,Alex STANLEY POSITION,Alex STANLEY LAP TIME,Alex STANLEY ELAPSED TIME,Josephine MESCHNIK POSITION,Josephine MESCHNIK LAP TIME,Josephine MESCHNIK ELAPSED TIME
1,7.45,7.45,2,7.60,7.60,4,7.93,7.93,3,7.77,7.77
1,9.44,16.89,2,9.55,17.15,4,9.66,17.59,3,9.73,17.50
1,9.06,25.95,2,9.12,26.27,4,9.20,26.79,3,9.16,26.66
1,9.35,35.30,2,9.47,35.74,4,9.36,36.15,3,9.28,35.94
1,9.66,44.957,2,9.55,45.283,4,9.58,45.730,3,9.43,45.368
