Thomas Insuk HONG POSITION,Thomas Insuk HONG LAP TIME,Thomas Insuk HONG ELAPSED TIME,Leon BLOEMHOF POSITION,Leon BLOEMHOF LAP TIME,Leon BLOEMHOF ELAPSED TIME,Edin BRANKOVIC POSITION,Edin BRANKOVIC LAP TIME,Edin BRANKOVIC ELAPSED TIME,Fabrice DUFBERG SUH POSITION,Fabrice DUFBERG SUH LAP TIME,Fabrice DUFBERG SUH ELAPSED TIME
1,6.85,6.85,2,6.96,6.96,4,7.53,7.53,3,7.09,7.09
1,8.88,15.73,2,8.85,15.81,4,9.24,16.77,3,8.83,15.92
1,8.37,24.10,2,8.40,24.21,4,8.91,25.68,3,8.50,24.42
1,8.50,32.60,2,8.50,32.71,4,9.02,34.70,3,8.63,33.05
1,8.67,41.27,2,8.69,41.40,4,9.24,43.912,3,8.83,41.88
