Jessica GREGG POSITION,Jessica GREGG LAP TIME,Jessica GREGG ELAPSED TIME,CHRISTIE Elise POSITION,CHRISTIE Elise LAP TIME,CHRISTIE Elise ELAPSED TIME,Arianna FONTANA POSITION,Arianna FONTANA LAP TIME,Arianna FONTANA ELAPSED TIME,Biba SAKURAI POSITION,Biba SAKURAI LAP TIME,Biba SAKURAI ELAPSED TIME
1,7.52,7.52,2,7.74,7.74,4,8.14,8.14,3,7.91,7.91
1,9.28,16.80,2,9.32,17.06,4,9.97,18.11,3,9.46,17.37
1,8.90,25.70,2,8.77,25.83,4,9.50,27.61,3,9.09,26.46
1,9.09,34.79,2,9.05,34.88,4,10.16,37.77,3,9.19,35.65
1,9.42,44.205,2,9.38,44.256,4,11.38,49.144,3,9.49,45.131
