Haralds SILOVS POSITION,Haralds SILOVS LAP TIME,Haralds SILOVS ELAPSED TIME,Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,Stasys KARPOVICIUS POSITION,Stasys KARPOVICIUS LAP TIME,Stasys KARPOVICIUS ELAPSED TIME,Zsolt Istvan PATAKI POSITION,Zsolt Istvan PATAKI LAP TIME,Zsolt Istvan PATAKI ELAPSED TIME
2,7.088,7.088,1,6.912,6.912,4,7.477,7.477,3,7.451,7.451
2,9.392,16.479,1,9.171,16.082,4,10.303,17.780,3,9.569,17.019
2,9.419,25.898,1,8.943,25.025,4,10.017,27.796,3,9.554,26.573
2,9.467,35.364,1,9.510,34.534,4,10.379,38.175,3,9.741,36.314
2,9.87,45.225,1,10.10,44.628,4,10.74,48.914,3,9.99,46.298
