Ivan DOLINIC POSITION,Ivan DOLINIC LAP TIME,Ivan DOLINIC ELAPSED TIME,PAN Lei POSITION,PAN Lei LAP TIME,PAN Lei ELAPSED TIME,Richard SHOEBRIDGE POSITION,Richard SHOEBRIDGE LAP TIME,Richard SHOEBRIDGE ELAPSED TIME,JOHNSON Alex POSITION,JOHNSON Alex LAP TIME,JOHNSON Alex ELAPSED TIME
0,7.267,7.267,0,6.814,6.814,0,6.898,6.898,0,7.208,7.208
0,9.855,17.123,0,9.390,16.204,0,9.314,16.212,0,9.809,17.017
0,9.516,26.638,0,9.152,25.356,0,9.065,25.277,0,9.269,26.287
0,9.652,36.290,0,8.916,34.272,0,9.065,34.342,0,9.326,35.613
0,,,0,,,0,,,0,,
