START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
3,12.270,12.270,2,12.050,12.050,1,11.900,11.900,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
3,9.260,21.530,2,9.350,21.410,1,9.230,21.130,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
3,8.840,30.370,2,8.960,30.370,1,9.070,30.210,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
2,9.080,39.460,3,9.140,39.520,1,9.110,39.320,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
3,9.510,48.970,2,9.200,48.730,1,9.140,48.470,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
3,8.800,57.780,2,8.990,57.720,1,9.120,57.590,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
3,9.200,1:06.980,2,8.900,1:06.620,1,8.770,1:06.370,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
1,8.490,1:15.480,3,9.080,1:15.710,2,9.120,1:15.500,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
2,9.250,1:24.730,3,9.400,1:25.120,1,9.220,1:24.720,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
2,9.370,1:34.100,3,9.440,1:34.560,1,9.170,1:33.900,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
1,8.950,1:43.050,3,8.960,1:43.520,2,9.250,1:43.160,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
2,9.350,1:52.410,3,9.230,1:52.750,1,9.040,1:52.200,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
2,9.160,2:01.580,3,8.910,2:01.660,1,9.220,2:01.420,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
3,8.980,2:10.570,2,8.900,2:10.570,1,8.950,2:10.380,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
1,9.040,2:19.610,3,9.250,2:19.820,2,9.320,2:19.700,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
3,9.650,2:29.270,2,9.340,2:29.160,1,9.080,2:28.790,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
2,8.700,2:37.970,3,9.210,2:38.370,1,9.150,2:37.950,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
2,9.150,2:47.130,3,9.150,2:47.530,1,9.100,2:47.050,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
2,9.280,2:56.410,2,8.880,2:56.410,1,9.110,2:56.170,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
2,9.090,3:05.500,3,9.290,3:05.700,1,9.250,3:05.420,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
1,8.710,3:14.220,2,8.740,3:14.450,3,9.050,3:14.470,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
3,9.530,3:23.760,1,9.000,3:23.450,2,8.990,3:23.470,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
3,9.150,3:32.910,1,9.080,3:32.540,2,9.160,3:32.630,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
3,9.110,3:42.030,1,9.120,3:41.660,2,9.370,3:42.010,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
3,9.340,3:51.370,1,9.010,3:50.680,2,8.890,3:50.900,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
3,8.630,4:00.000,1,8.800,3:59.480,2,8.880,3:59.780,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
3,8.660,4:08.670,1,8.700,4:08.180,2,8.830,4:08.620,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
2,8.930,4:17.610,1,9.140,4:17.320,3,9.010,4:17.630,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
2,8.890,4:26.500,1,9.040,4:26.360,3,9.190,4:26.830,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
1,8.800,4:35.310,2,9.170,4:35.530,3,8.910,4:35.750,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
2,9.110,4:44.430,1,8.790,4:44.330,3,8.900,4:44.660,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
2,8.870,4:53.300,1,8.930,4:53.260,3,8.990,4:53.650,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
2,8.970,5:02.270,1,8.700,5:01.970,3,9.110,5:02.770,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
2,9.000,5:11.270,1,9.130,5:11.100,3,9.060,5:11.830,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
2,9.040,5:20.310,1,9.020,5:20.120,3,9.020,5:20.850,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
1,8.740,5:29.060,2,9.180,5:29.310,3,8.650,5:29.510,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
3,9.640,5:38.700,1,9.040,5:38.350,2,9.190,5:38.700,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
3,9.130,5:47.830,1,9.190,5:47.540,2,8.920,5:47.620,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
3,9.770,5:57.610,1,8.620,5:56.170,2,8.950,5:56.580,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
3,9.930,6:07.540,1,9.320,6:05.490,2,9.850,6:06.430,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
3,9.200,6:16.750,1,9.210,6:14.710,2,9.450,6:15.880,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
3,9.070,6:25.830,1,9.430,6:24.140,2,9.030,6:24.920,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
3,9.620,6:35.450,1,9.290,6:33.430,2,9.180,6:34.100,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
3,9.110,6:44.570,1,9.050,6:42.490,2,8.960,6:43.070,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
3,9.910,6:54.480,1,9.130,6:51.620,2,9.610,6:52.680,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",5000mRelay,m,Heats,4
