Margriet de SCHUTTER POSITION,Margriet de SCHUTTER LAP TIME,Margriet de SCHUTTER ELAPSED TIME,Mara ZINI POSITION,Mara ZINI LAP TIME,Mara ZINI ELAPSED TIME,Annabel de CLEER POSITION,Annabel de CLEER LAP TIME,Annabel de CLEER ELAPSED TIME,Valeriya REZNIK POSITION,Valeriya REZNIK LAP TIME,Valeriya REZNIK ELAPSED TIME
0,16.102,16.102,0,16.507,16.507,0,16.025,16.025,0,16.036,16.036
0,11.822,27.924,0,11.742,28.249,0,11.814,27.839,0,11.910,27.946
0,10.142,38.066,0,10.259,38.508,0,10.326,38.165,0,10.189,38.135
0,10.387,48.454,0,10.199,48.707,0,10.221,48.386,0,10.189,48.324
0,10.311,58.764,0,10.244,58.951,0,10.639,59.025,0,10.519,58.843
0,10.331,1:09.096,0,10.314,1:09.265,0,10.186,1:09.211,0,10.291,1:09.133
0,11.473,1:20.569,0,11.237,1:20.501,0,10.525,1:19.735,0,10.225,1:19.358
0,10.416,1:30.984,0,9.567,1:30.068,0,10.461,1:30.196,0,10.523,1:29.881
0,11.036,1:42.021,0,10.702,1:40.770,0,10.883,1:41.079,0,10.769,1:40.650
