Marina GEORGIEVA-NIKOLOVA POSITION,Marina GEORGIEVA-NIKOLOVA LAP TIME,Marina GEORGIEVA-NIKOLOVA ELAPSED TIME,Christin PRIEBST POSITION,Christin PRIEBST LAP TIME,Christin PRIEBST ELAPSED TIME,Katia ZINI POSITION,Katia ZINI LAP TIME,Katia ZINI ELAPSED TIME,Kim de DAPPER POSITION,Kim de DAPPER LAP TIME,Kim de DAPPER ELAPSED TIME
0,14.374,14.374,0,14.247,14.247,0,14.286,14.286,0,14.127,14.127
0,11.378,25.751,0,11.426,25.673,0,11.431,25.716,0,11.351,25.479
0,19.781,45.532,0,10.933,36.606,0,10.848,36.564,0,10.837,36.316
0,16.272,1:01.804,0,10.163,46.769,0,10.187,46.751,0,10.214,46.530
0,11.529,1:13.332,0,10.044,56.813,0,10.082,56.833,0,10.120,56.650
0,11.205,1:24.538,0,10.245,1:07.058,0,10.204,1:07.037,0,10.253,1:06.903
0,12.962,1:37.500,0,10.083,1:17.140,0,10.117,1:17.154,0,10.387,1:17.290
0,11.936,1:49.435,0,10.157,1:27.297,0,10.465,1:27.619,0,10.402,1:27.692
0,11.842,2:01.277,0,10.551,1:37.848,0,10.348,1:37.967,0,10.668,1:38.359
