START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
2,12.82,12.82,4,13.09,13.09,3,12.98,12.98,1,12.80,12.80,2013-2014,Sochi 2014 Olympic Winter Games,1000m,w,Heats,8
3,20.30,33.12,2,9.95,23.04,1,9.97,22.95,4,34.46,47.26,2013-2014,Sochi 2014 Olympic Winter Games,1000m,w,Heats,8
3,10.68,43.80,2,10.29,33.33,1,10.28,33.23,4,10.91,58.17,2013-2014,Sochi 2014 Olympic Winter Games,1000m,w,Heats,8
3,10.61,54.41,2,10.36,43.69,1,10.37,43.60,4,10.90,1:09.07,2013-2014,Sochi 2014 Olympic Winter Games,1000m,w,Heats,8
3,10.30,1:04.71,2,10.57,54.26,1,10.52,54.12,4,10.92,1:19.99,2013-2014,Sochi 2014 Olympic Winter Games,1000m,w,Heats,8
3,10.36,1:15.07,2,10.35,1:04.61,1,10.39,1:04.51,4,11.04,1:31.03,2013-2014,Sochi 2014 Olympic Winter Games,1000m,w,Heats,8
3,10.38,1:25.45,2,10.35,1:14.96,1,10.36,1:14.87,4,11.12,1:42.15,2013-2014,Sochi 2014 Olympic Winter Games,1000m,w,Heats,8
3,10.62,1:36.07,1,10.02,1:24.98,2,10.48,1:25.35,4,11.42,1:53.57,2013-2014,Sochi 2014 Olympic Winter Games,1000m,w,Heats,8
3,10.60,1:46.661,1,9.87,1:34.845,2,10.67,1:36.018,4,11.64,2:05.206,2013-2014,Sochi 2014 Olympic Winter Games,1000m,w,Heats,8
