START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
1,12.62,12.62,7,13.31,13.31,3,12.78,12.78,5,13.01,13.01,2,12.74,12.74,4,12.91,12.91,6,13.10,13.10,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(1),w,FinalB,1
3,16.86,29.48,7,16.76,30.07,2,16.58,29.36,4,16.67,29.68,1,16.47,29.21,6,16.97,29.88,5,16.72,29.82,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(1),w,FinalB,1
3,15.76,45.24,7,15.78,45.85,2,15.68,45.04,4,15.69,45.37,1,15.64,44.85,6,15.72,45.60,5,15.62,45.44,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(1),w,FinalB,1
4,14.23,59.47,7,14.05,59.90,1,14.03,59.07,6,14.41,59.78,3,14.43,59.28,2,13.53,59.13,5,14.17,59.61,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(1),w,FinalB,1
4,11.22,1:10.69,7,11.10,1:11.00,2,11.30,1:10.37,6,11.10,1:10.88,3,11.23,1:10.51,1,11.07,1:10.20,5,11.18,1:10.79,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(1),w,FinalB,1
5,11.27,1:21.96,7,11.27,1:22.27,1,11.02,1:21.39,4,10.96,1:21.84,3,11.18,1:21.69,2,11.26,1:21.46,6,11.29,1:22.08,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(1),w,FinalB,1
5,10.58,1:32.54,7,10.45,1:32.72,2,10.66,1:32.05,4,10.56,1:32.40,3,10.59,1:32.28,1,10.52,1:31.98,6,10.58,1:32.66,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(1),w,FinalB,1
5,9.79,1:42.33,7,9.76,1:42.48,1,9.86,1:41.91,4,9.78,1:42.18,3,9.83,1:42.11,2,9.97,1:41.95,6,9.76,1:42.42,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(1),w,FinalB,1
5,10.31,1:52.64,7,10.39,1:52.87,2,10.34,1:52.25,4,10.33,1:52.51,3,10.30,1:52.41,1,10.25,1:52.20,6,10.33,1:52.75,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(1),w,FinalB,1
5,9.78,2:02.42,7,9.78,2:02.65,2,9.89,2:02.14,4,9.77,2:02.28,3,9.84,2:02.25,1,9.83,2:02.03,6,9.78,2:02.53,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(1),w,FinalB,1
7,9.85,2:12.27,6,9.57,2:12.22,2,9.77,2:11.91,3,9.77,2:12.05,4,9.88,2:12.13,1,9.75,2:11.78,5,9.60,2:12.13,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(1),w,FinalB,1
7,31.30,2:43.57,6,9.55,2:21.77,4,9.79,2:21.70,2,9.52,2:21.57,5,9.61,2:21.74,1,9.67,2:21.45,3,9.53,2:21.66,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(1),w,FinalB,1
7,18.74,3:02.31,4,9.71,2:31.48,6,10.19,2:31.89,2,9.72,2:31.29,5,9.93,2:31.67,1,9.66,2:31.11,3,9.66,2:31.32,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(1),w,FinalB,1
7,14.37,3:16.674,2,9.51,2:40.981,6,10.32,2:42.207,4,9.83,2:41.113,5,9.70,2:41.363,3,9.89,2:40.994,1,9.58,2:40.893,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(1),w,FinalB,1
