LEE Seung-Hoon POSITION,LEE Seung-Hoon LAP TIME,LEE Seung-Hoon ELAPSED TIME,Tyson HEUNG POSITION,Tyson HEUNG LAP TIME,Tyson HEUNG ELAPSED TIME,Fabio CARTA POSITION,Fabio CARTA LAP TIME,Fabio CARTA ELAPSED TIME,Elliott SHRIANE POSITION,Elliott SHRIANE LAP TIME,Elliott SHRIANE ELAPSED TIME
0,6.758,6.758,0,6.882,6.882,0,,,0,7.108,7.108
0,9.197,15.954,0,9.211,16.093,0,,,0,9.040,16.149
0,8.728,24.682,0,8.730,24.823,0,,,0,8.723,24.872
0,8.839,33.521,0,8.782,33.605,0,,,0,8.845,33.717
0,9.003,42.524,0,8.973,42.578,0,,,0,9.043,42.760
