FAN Kexin POSITION,FAN Kexin LAP TIME,FAN Kexin ELAPSED TIME,Yui SAKAI POSITION,Yui SAKAI LAP TIME,Yui SAKAI ELAPSED TIME,Szandra LAJTOS POSITION,Szandra LAJTOS LAP TIME,Szandra LAJTOS ELAPSED TIME,YANG Shin-Young POSITION,YANG Shin-Young LAP TIME,YANG Shin-Young ELAPSED TIME
1,7.25,7.25,2,7.43,7.43,3,7.58,7.58,4,7.73,7.73
1,9.53,16.78,2,9.51,16.94,3,9.75,17.33,4,9.80,17.53
1,9.06,25.84,2,9.04,25.98,3,9.35,26.68,4,9.43,26.96
1,9.39,35.23,2,9.37,35.35,3,9.56,36.24,4,9.69,36.65
1,9.72,44.948,2,9.69,45.033,3,10.03,46.268,4,10.21,46.858
