Blake SKJELLERUP POSITION,Blake SKJELLERUP LAP TIME,Blake SKJELLERUP ELAPSED TIME,LEFRANCOIS-GAUVREAU Mathieu POSITION,LEFRANCOIS-GAUVREAU Mathieu LAP TIME,LEFRANCOIS-GAUVREAU Mathieu ELAPSED TIME,Jakub JAWORSKI POSITION,Jakub JAWORSKI LAP TIME,Jakub JAWORSKI ELAPSED TIME,HU Ze POSITION,HU Ze LAP TIME,HU Ze ELAPSED TIME
2,6.979,6.979,1,6.891,6.891,3,7.094,7.094,4,7.157,7.157
2,9.240,16.219,1,9.014,15.904,3,9.587,16.681,4,11.296,18.453
2,8.988,25.206,1,9.064,24.968,3,8.913,25.593,4,19.746,38.198
2,9.174,34.380,1,9.151,34.118,3,9.495,35.088,4,11.222,49.420
2,9.66,44.031,1,9.59,43.707,3,10.03,45.118,4,10.94,1:00.359
