START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
1,12.38,12.38,2,12.63,12.63,3,12.65,12.65,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,1
1,9.47,21.85,2,9.41,22.04,3,9.40,22.05,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,1
1,9.24,31.09,3,9.49,31.53,2,9.45,31.50,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,1
1,9.63,40.72,2,9.32,40.85,3,9.51,41.01,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,1
1,9.38,50.10,3,10.26,51.11,2,9.83,50.84,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,1
1,9.49,59.59,3,9.36,1:00.47,2,9.50,1:00.34,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,1
1,9.33,1:08.92,3,9.34,1:09.81,2,9.10,1:09.44,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,1
1,9.23,1:18.15,3,9.33,1:19.14,2,9.60,1:19.04,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,1
1,9.40,1:27.55,3,9.39,1:28.53,2,9.18,1:28.22,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,1
1,9.71,1:37.26,3,9.29,1:37.82,2,9.37,1:37.59,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,1
1,9.59,1:46.85,2,9.33,1:47.15,3,11.83,1:49.42,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,1
1,9.72,1:56.57,2,9.69,1:56.84,3,12.29,2:01.71,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,1
1,9.20,2:05.77,2,9.28,2:06.12,3,10.32,2:12.03,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,1
1,9.52,2:15.29,2,9.55,2:15.67,3,9.60,2:21.63,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,1
1,9.74,2:25.03,2,9.66,2:25.33,3,10.15,2:31.78,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,1
1,9.91,2:34.94,2,9.97,2:35.30,3,9.97,2:41.75,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,1
1,9.70,2:44.64,2,9.61,2:44.91,3,9.73,2:51.48,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,1
1,9.84,2:54.48,2,9.81,2:54.72,3,9.96,3:01.44,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,1
1,9.53,3:04.01,2,9.68,3:04.40,3,9.98,3:11.42,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,1
1,9.52,3:13.53,2,9.50,3:13.90,3,9.81,3:21.23,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,1
1,9.85,3:23.38,2,9.74,3:23.64,3,9.77,3:31.00,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,1
2,10.08,3:33.46,1,9.73,3:33.37,3,10.43,3:41.43,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,1
2,9.84,3:43.30,1,9.88,3:43.25,3,9.96,3:51.39,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,1
1,9.67,3:52.97,2,9.94,3:53.19,3,9.74,4:01.13,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,1
1,9.64,4:02.61,2,9.77,4:02.96,3,10.34,4:11.47,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,1
1,9.51,4:12.12,2,9.48,4:12.44,3,10.85,4:22.32,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,1
1,10.21,4:22.330,2,9.99,4:22.427,3,11.20,4:33.516,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,1
