Katherine REUTTER-ADAMEK POSITION,Katherine REUTTER-ADAMEK LAP TIME,Katherine REUTTER-ADAMEK ELAPSED TIME,Arianna FONTANA POSITION,Arianna FONTANA LAP TIME,Arianna FONTANA ELAPSED TIME,Valeriya REZNIK POSITION,Valeriya REZNIK LAP TIME,Valeriya REZNIK ELAPSED TIME,Jessica GREGG POSITION,Jessica GREGG LAP TIME,Jessica GREGG ELAPSED TIME,Veronika WINDISCH POSITION,Veronika WINDISCH LAP TIME,Veronika WINDISCH ELAPSED TIME
1,12.35,12.35,3,12.43,12.43,5,12.92,12.92,2,12.40,12.40,4,12.86,12.86
1,9.40,21.75,3,9.94,22.37,5,9.70,22.62,2,9.72,22.12,4,9.64,22.50
1,9.99,31.74,3,9.70,32.07,5,9.61,32.23,2,9.79,31.91,4,9.63,32.13
1,9.71,41.45,4,10.08,42.15,3,9.83,42.06,2,9.98,41.89,5,10.06,42.19
1,10.44,51.89,4,10.30,52.45,5,10.57,52.63,2,10.39,52.28,3,10.26,52.45
1,10.33,1:02.22,3,10.23,1:02.68,5,10.19,1:02.82,2,10.23,1:02.51,4,10.32,1:02.77
1,9.95,1:12.17,3,9.99,1:12.67,5,10.08,1:12.90,2,9.91,1:12.42,4,9.97,1:12.74
1,9.57,1:21.74,3,9.71,1:22.38,5,9.64,1:22.54,2,9.76,1:22.18,4,9.72,1:22.46
1,10.33,1:32.061,4,10.12,1:32.498,5,10.10,1:32.632,2,9.91,1:32.090,3,9.79,1:32.246
