START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
3,12.11,12.11,2,11.99,11.99,6,12.58,12.58,1,11.97,11.97,7,12.78,12.78,5,12.48,12.48,4,12.27,12.27,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Semifinals,3
3,13.88,25.99,1,13.74,25.73,5,13.63,26.21,2,13.91,25.88,7,13.65,26.43,6,13.81,26.29,4,13.86,26.13,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Semifinals,3
2,12.22,38.21,3,12.64,38.37,1,11.89,38.10,5,12.57,38.45,7,12.37,38.80,6,12.35,38.64,4,12.28,38.41,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Semifinals,3
2,12.08,50.29,4,12.16,50.53,1,12.10,50.20,5,12.21,50.66,7,12.13,50.93,6,12.16,50.80,3,11.99,50.40,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Semifinals,3
2,12.13,1:02.42,3,11.96,1:02.49,1,12.13,1:02.33,5,11.99,1:02.65,7,12.03,1:02.96,6,12.02,1:02.82,4,12.13,1:02.53,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Semifinals,3
1,10.54,1:12.96,2,10.61,1:13.10,3,10.88,1:13.21,5,10.77,1:13.42,7,10.70,1:13.66,6,10.72,1:13.54,4,10.80,1:13.33,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Semifinals,3
1,9.78,1:22.74,2,9.76,1:22.86,3,9.76,1:22.97,5,9.76,1:23.18,7,9.73,1:23.39,6,9.74,1:23.28,4,9.77,1:23.10,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Semifinals,3
1,9.66,1:32.40,2,9.66,1:32.52,3,9.66,1:32.63,5,9.62,1:32.80,7,9.63,1:33.02,6,9.62,1:32.90,4,9.61,1:32.71,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Semifinals,3
1,9.50,1:41.90,2,9.46,1:41.98,3,9.44,1:42.07,5,9.43,1:42.23,7,9.42,1:42.44,6,9.44,1:42.34,4,9.45,1:42.16,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Semifinals,3
1,9.16,1:51.06,2,9.18,1:51.16,3,9.20,1:51.27,5,9.34,1:51.57,7,9.32,1:51.76,6,9.28,1:51.62,4,9.24,1:51.40,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Semifinals,3
1,9.08,2:00.14,2,9.11,2:00.27,3,9.12,2:00.39,5,9.07,2:00.64,7,9.05,2:00.81,6,9.08,2:00.70,4,9.10,2:00.50,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Semifinals,3
1,9.00,2:09.14,2,9.07,2:09.34,3,9.19,2:09.58,5,9.20,2:09.84,6,9.05,2:09.86,7,9.17,2:09.87,4,9.21,2:09.71,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Semifinals,3
1,9.17,2:18.31,2,9.18,2:18.52,3,9.36,2:18.94,7,9.61,2:19.45,5,9.17,2:19.03,6,9.25,2:19.12,4,9.24,2:18.95,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Semifinals,3
1,9.38,2:27.69,2,9.40,2:27.92,6,9.80,2:28.745,7,10.18,2:29.635,3,9.34,2:28.37,0,9.43,2:28.55,0,9.61,2:28.56,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Semifinals,3
