Melissa SNYMAN POSITION,Melissa SNYMAN LAP TIME,Melissa SNYMAN ELAPSED TIME,JIN Sun-Yu POSITION,JIN Sun-Yu LAP TIME,JIN Sun-Yu ELAPSED TIME,Veronika WINDISCH POSITION,Veronika WINDISCH LAP TIME,Veronika WINDISCH ELAPSED TIME,Liesbeth MAU ASAM POSITION,Liesbeth MAU ASAM LAP TIME,Liesbeth MAU ASAM ELAPSED TIME
4,14.3919,14.3919,2,13.8485,13.8485,1,13.6820,13.6820,3,13.9774,13.9774
4,10.7223,25.1142,3,10.2439,24.0924,1,10.0881,23.7701,2,10.0924,24.0698
4,10.9462,36.0604,2,10.2051,34.2975,1,10.4802,34.2503,3,10.3567,34.4265
4,11.3461,47.4065,2,10.3699,44.6674,1,10.2256,44.4759,3,10.3151,44.7416
4,11.5297,58.9362,3,10.4128,55.0802,2,10.5662,55.0421,1,10.1713,54.9129
4,12.0328,1:10.9690,2,10.1248,1:05.2050,3,10.5208,1:05.5629,1,9.9091,1:04.8220
4,12.8131,1:23.7821,2,9.8890,1:15.0940,3,10.8670,1:16.4299,1,10.0264,1:14.8484
4,13.2835,1:37.0656,1,9.9282,1:25.0222,3,11.0795,1:27.5094,2,10.3479,1:25.1963
4,13.29,1:50.350,1,10.13,1:35.145,3,11.46,1:38.966,2,10.47,1:35.665
