Andre PULEC POSITION,Andre PULEC LAP TIME,Andre PULEC ELAPSED TIME,Matus UZAK POSITION,Matus UZAK LAP TIME,Matus UZAK ELAPSED TIME,Guillaume MATHIEU POSITION,Guillaume MATHIEU LAP TIME,Guillaume MATHIEU ELAPSED TIME,LI Ye POSITION,LI Ye LAP TIME,LI Ye ELAPSED TIME
4,13.791,13.791,1,13.128,13.128,2,13.175,13.175,3,13.253,13.253
4,10.901,24.691,3,11.208,24.335,2,11.006,24.180,1,10.756,24.008
4,10.147,34.837,3,10.433,34.768,2,10.297,34.477,1,10.215,34.222
4,10.275,45.112,2,9.856,44.624,3,10.252,44.729,1,10.337,44.559
4,9.731,54.843,3,9.894,54.517,2,9.780,54.509,1,9.746,54.304
4,9.616,1:04.458,3,9.650,1:04.167,2,9.510,1:04.019,1,9.670,1:03.973
4,9.356,1:13.814,2,9.233,1:13.399,3,9.447,1:13.465,1,9.255,1:13.228
4,9.400,1:23.213,3,9.526,1:22.925,2,9.272,1:22.736,1,9.080,1:22.308
4,9.30,1:32.505,3,9.38,1:32.298,2,9.43,1:32.164,1,9.75,1:32.057
