Firat YARDIMCI POSITION,Firat YARDIMCI LAP TIME,Firat YARDIMCI ELAPSED TIME,LEE Hyo Been POSITION,LEE Hyo Been LAP TIME,LEE Hyo Been ELAPSED TIME,Armstrong LAZENBY POSITION,Armstrong LAZENBY LAP TIME,Armstrong LAZENBY ELAPSED TIME,Istvan GAL ORAVECZ POSITION,Istvan GAL ORAVECZ LAP TIME,Istvan GAL ORAVECZ ELAPSED TIME,Batgerelt BATTSOGT POSITION,Batgerelt BATTSOGT LAP TIME,Batgerelt BATTSOGT ELAPSED TIME
4,7.71,7.71,1,6.91,6.91,2,7.21,7.21,3,7.47,7.47,5,7.92,7.92
4,10.33,18.04,1,9.16,16.07,2,9.34,16.55,3,9.41,16.88,5,10.25,18.17
4,9.91,27.95,1,8.82,24.89,2,9.16,25.71,3,9.29,26.17,5,21.64,39.81
4,10.28,38.23,1,8.95,33.84,2,9.37,35.08,3,9.49,35.66,5,15.14,54.95
4,10.76,48.985,1,9.17,43.002,2,9.57,44.646,3,9.82,45.474,5,12.14,1:07.084
