Remi BEAULIEU POSITION,Remi BEAULIEU LAP TIME,Remi BEAULIEU ELAPSED TIME,PAN Lei POSITION,PAN Lei LAP TIME,PAN Lei ELAPSED TIME,VOSKRESENSKIY Mikhail POSITION,VOSKRESENSKIY Mikhail LAP TIME,VOSKRESENSKIY Mikhail ELAPSED TIME,TSAI Ping-Yuan POSITION,TSAI Ping-Yuan LAP TIME,TSAI Ping-Yuan ELAPSED TIME
0,13.181,13.181,0,13.136,13.136,0,13.058,13.058,0,13.270,13.270
0,10.263,23.444,0,10.057,23.193,0,10.036,23.094,0,9.966,23.236
0,10.001,33.444,0,9.929,33.122,0,10.039,33.133,0,10.043,33.279
0,9.985,43.430,0,10.168,43.290,0,10.165,43.298,0,10.190,43.469
0,10.308,53.737,0,10.309,53.599,0,10.373,53.671,0,10.384,53.853
0,10.023,1:03.760,0,10.014,1:03.614,0,10.167,1:03.837,0,9.916,1:03.768
0,9.902,1:13.662,0,9.881,1:13.495,0,10.088,1:13.925,0,10.286,1:14.054
0,9.944,1:23.605,0,10.023,1:23.518,0,10.471,1:24.397,0,10.349,1:24.403
0,,,0,,,0,,,0,,
