LI Ye POSITION,LI Ye LAP TIME,LI Ye ELAPSED TIME,Sebastian PRAUS POSITION,Sebastian PRAUS LAP TIME,Sebastian PRAUS ELAPSED TIME,Wim de DEYNE POSITION,Wim de DEYNE LAP TIME,Wim de DEYNE ELAPSED TIME,LEE Seung-Hoon POSITION,LEE Seung-Hoon LAP TIME,LEE Seung-Hoon ELAPSED TIME
4,14.847,14.847,1,14.054,14.054,2,14.257,14.257,3,14.278,14.278
4,10.447,25.294,1,10.711,24.765,3,10.693,24.949,2,10.662,24.940
4,9.457,34.750,1,9.444,34.208,2,9.446,34.395,3,9.467,34.406
4,9.407,44.156,1,9.378,43.586,3,9.669,44.063,2,9.224,43.630
4,9.204,53.360,3,9.482,53.068,2,8.834,52.896,1,8.960,52.590
4,9.082,1:02.441,3,9.255,1:02.322,2,9.147,1:02.042,1,9.338,1:01.927
4,9.022,1:11.462,3,8.893,1:11.215,2,9.117,1:11.159,1,9.041,1:10.968
4,9.338,1:20.800,3,9.401,1:20.616,2,9.245,1:20.403,1,9.355,1:20.322
3,9.39,1:30.185,2,9.52,1:30.127,4,10.42,1:30.823,1,9.71,1:30.026
