JEON Ji-Soo POSITION,JEON Ji-Soo LAP TIME,JEON Ji-Soo ELAPSED TIME,Patrycja MALISZEWSKA POSITION,Patrycja MALISZEWSKA LAP TIME,Patrycja MALISZEWSKA ELAPSED TIME,PIERRON Veronique POSITION,PIERRON Veronique LAP TIME,PIERRON Veronique ELAPSED TIME,Charlotte GILMARTIN POSITION,Charlotte GILMARTIN LAP TIME,Charlotte GILMARTIN ELAPSED TIME
1,7.10,7.10,2,7.20,7.20,3,7.52,7.52,4,7.71,7.71
1,9.14,16.24,2,9.24,16.44,3,9.25,16.77,4,9.20,16.91
1,8.79,25.03,2,8.88,25.32,3,8.91,25.68,4,8.77,25.68
1,8.99,34.02,2,8.91,34.23,3,9.21,34.89,4,9.21,34.89
1,9.17,43.188,2,9.09,43.319,4,10.45,45.338,3,9.32,44.205
