Viktor KNOCH POSITION,Viktor KNOCH LAP TIME,Viktor KNOCH ELAPSED TIME,Nihad BASIC POSITION,Nihad BASIC LAP TIME,Nihad BASIC ELAPSED TIME,Yauheni RYZHOU POSITION,Yauheni RYZHOU LAP TIME,Yauheni RYZHOU ELAPSED TIME,Victor MARTINEZ-BLANCH POSITION,Victor MARTINEZ-BLANCH LAP TIME,Victor MARTINEZ-BLANCH ELAPSED TIME
1,6.96,6.96,3,7.27,7.27,2,7.09,7.09,4,7.43,7.43
1,8.94,15.90,3,9.55,16.82,2,9.10,16.19,4,9.65,17.08
1,8.44,24.34,3,9.38,26.20,2,8.73,24.92,4,15.42,32.50
1,8.65,32.99,3,9.64,35.84,2,8.90,33.82,4,15.17,47.67
1,8.88,41.867,3,10.30,46.135,2,9.10,42.914,4,12.77,1:00.439
