Shaoang LIU POSITION,Shaoang LIU LAP TIME,Shaoang LIU ELAPSED TIME,LIM Hyo Jun POSITION,LIM Hyo Jun LAP TIME,LIM Hyo Jun ELAPSED TIME,Samuel GIRARD POSITION,Samuel GIRARD LAP TIME,Samuel GIRARD ELAPSED TIME,MIGUNOV Dmitry POSITION,MIGUNOV Dmitry LAP TIME,MIGUNOV Dmitry ELAPSED TIME,Csaba BURJAN POSITION,Csaba BURJAN LAP TIME,Csaba BURJAN ELAPSED TIME
2,6.70,6.70,1,6.66,6.66,3,6.81,6.81,4,6.96,,5,7.12,7.12
2,8.78,15.48,1,8.74,15.40,3,8.93,15.74,5,15.93,,3,8.62,15.74
2,8.34,23.82,1,8.32,23.72,3,8.32,24.06,5,25.82,,4,8.36,24.10
2,8.23,32.05,1,8.26,31.98,3,8.23,32.29,5,11.92,,4,8.35,32.45
2,8.57,40.62,1,8.55,40.53,3,8.38,40.674,5,10.87,,4,8.54,40.992
