START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
1,7.90,7.90,4,8.27,8.27,3,8.13,8.13,2,7.99,7.99,7,8.49,8.49,6,8.48,8.48,5,8.37,8.37,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",1500m,m,Semifinals,2
5,11.29,19.19,7,11.12,19.39,6,11.15,19.28,2,11.10,19.09,3,10.65,19.14,1,10.47,18.95,4,10.82,19.19,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",1500m,m,Semifinals,2
5,10.25,29.44,7,10.37,29.76,6,10.34,29.62,2,10.14,29.23,4,10.28,29.42,1,10.22,29.17,3,10.11,29.30,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",1500m,m,Semifinals,2
1,9.65,39.09,7,9.78,39.54,6,9.84,39.46,4,10.02,39.25,5,9.92,39.34,3,10.04,39.21,2,9.82,39.12,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",1500m,m,Semifinals,2
1,10.14,49.23,3,9.85,49.39,6,10.24,49.70,7,10.65,49.90,5,10.22,49.56,4,10.23,49.44,2,10.22,49.34,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",1500m,m,Semifinals,2
2,9.91,59.14,1,9.65,59.04,6,9.76,59.46,7,9.72,59.62,5,9.80,59.36,3,9.71,59.15,4,9.87,59.21,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",1500m,m,Semifinals,2
3,9.80,1:08.94,2,9.84,1:08.88,6,9.75,1:09.21,7,9.71,1:09.33,5,9.74,1:09.10,1,9.66,1:08.81,4,9.79,1:09.00,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",1500m,m,Semifinals,2
3,9.97,1:18.91,2,9.94,1:18.82,6,10.07,1:19.28,7,9.96,1:19.29,5,10.06,1:19.16,1,9.90,1:18.71,4,10.05,1:19.05,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",1500m,m,Semifinals,2
3,9.77,1:28.68,2,9.75,1:28.57,5,9.56,1:28.84,6,9.78,1:29.07,4,9.66,1:28.82,1,9.76,1:28.47,7,32.81,1:51.86,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",1500m,m,Semifinals,2
4,9.48,1:38.16,3,9.53,1:38.10,2,9.11,1:37.95,6,9.64,1:38.71,5,9.44,1:38.26,1,9.48,1:37.95,7,18.48,2:10.34,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",1500m,m,Semifinals,2
3,9.32,1:47.48,4,9.44,1:47.54,1,9.02,1:46.97,6,9.77,1:48.48,5,9.49,1:47.75,2,9.23,1:47.18,7,11.96,2:22.30,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",1500m,m,Semifinals,2
3,9.36,1:56.84,4,9.56,1:57.10,2,9.33,1:56.30,6,10.08,1:58.56,5,9.62,1:57.37,1,9.08,1:56.26,7,11.10,2:33.40,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",1500m,m,Semifinals,2
3,9.58,2:06.42,4,9.86,2:06.96,2,9.53,2:05.83,6,10.63,2:09.19,5,10.07,2:07.44,1,9.44,2:05.70,7,11.21,2:44.61,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",1500m,m,Semifinals,2
3,9.90,2:16.319,4,10.09,2:17.045,2,9.84,2:15.668,6,10.87,2:20.057,5,10.94,2:18.372,1,9.81,2:15.502,7,11.40,2:56.005,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",1500m,m,Semifinals,2
