Evgenia RADANOVA POSITION,Evgenia RADANOVA LAP TIME,Evgenia RADANOVA ELAPSED TIME,Sarah LINDSAY POSITION,Sarah LINDSAY LAP TIME,Sarah LINDSAY ELAPSED TIME,Yulyia YELSAKOVA POSITION,Yulyia YELSAKOVA LAP TIME,Yulyia YELSAKOVA ELAPSED TIME,Myrtille GOLLIN POSITION,Myrtille GOLLIN LAP TIME,Myrtille GOLLIN ELAPSED TIME
1,7.159,7.159,2,7.273,7.273,3,7.401,7.401,4,7.833,7.833
1,9.644,16.803,2,9.682,16.954,3,9.708,17.108,4,9.900,17.733
1,9.324,26.127,2,9.456,26.409,3,9.692,26.800,4,9.758,27.490
1,9.487,35.614,2,9.481,35.890,3,9.543,36.343,4,9.941,37.431
1,9.98,45.585,2,9.87,45.755,3,10.39,46.726,4,10.42,47.842
