Niels KERSTHOLT POSITION,Niels KERSTHOLT LAP TIME,Niels KERSTHOLT ELAPSED TIME,Tomas GRESCHNER POSITION,Tomas GRESCHNER LAP TIME,Tomas GRESCHNER ELAPSED TIME,Ruslan ZAKHAROV POSITION,Ruslan ZAKHAROV LAP TIME,Ruslan ZAKHAROV ELAPSED TIME,Zsolt Istvan PATAKI POSITION,Zsolt Istvan PATAKI LAP TIME,Zsolt Istvan PATAKI ELAPSED TIME
0,13.030,13.030,0,12.849,12.849,0,13.197,13.197,0,13.320,13.320
0,10.112,23.141,0,10.120,22.969,0,10.022,23.219,0,10.079,23.398
0,9.500,32.641,0,9.621,32.590,0,9.472,32.691,0,9.862,33.260
0,9.551,42.192,0,9.284,41.874,0,9.558,42.248,0,9.277,42.537
0,9.318,51.509,0,9.662,51.536,0,9.433,51.681,0,9.421,51.958
0,9.363,1:00.873,0,9.474,1:01.009,0,9.505,1:01.187,0,9.477,1:01.435
0,9.621,1:10.494,0,9.607,1:10.616,0,9.651,1:10.837,0,9.628,1:11.063
0,9.641,1:20.135,0,9.478,1:20.094,0,9.471,1:20.309,0,9.922,1:20.985
0,,,0,,,0,,,0,,
