Roberto SERRA POSITION,Roberto SERRA LAP TIME,Roberto SERRA ELAPSED TIME,Mikael MESSING POSITION,Mikael MESSING LAP TIME,Mikael MESSING ELAPSED TIME,Robert BECKER POSITION,Robert BECKER LAP TIME,Robert BECKER ELAPSED TIME,Anthony DOUGLAS POSITION,Anthony DOUGLAS LAP TIME,Anthony DOUGLAS ELAPSED TIME
0,6.818,6.818,0,7.620,7.620,0,6.907,6.907,0,6.252,6.252
0,9.074,15.892,0,9.604,17.224,0,9.286,16.193,0,9.556,15.809
0,8.822,24.714,0,9.449,26.672,0,9.027,25.220,0,9.145,24.954
0,9.124,33.838,0,9.748,36.420,0,9.389,34.608,0,9.245,34.198
0,9.478,43.316,0,9.871,46.291,0,9.422,44.030,0,9.551,43.750
