ZHAO Nannan POSITION,ZHAO Nannan LAP TIME,ZHAO Nannan ELAPSED TIME,Arianna FONTANA POSITION,Arianna FONTANA LAP TIME,Arianna FONTANA ELAPSED TIME,Liesbeth MAU ASAM POSITION,Liesbeth MAU ASAM LAP TIME,Liesbeth MAU ASAM ELAPSED TIME,Sarah LINDSAY POSITION,Sarah LINDSAY LAP TIME,Sarah LINDSAY ELAPSED TIME
1,7.14,7.14,2,7.27,7.27,4,8.07,8.07,3,7.39,7.39
1,9.58,16.72,2,9.56,16.83,4,10.16,18.23,3,9.55,16.94
1,9.13,25.85,2,9.16,25.99,4,9.41,27.64,3,9.14,26.08
1,9.23,35.08,2,9.22,35.21,4,9.97,37.61,3,9.32,35.40
1,9.45,44.525,2,9.49,44.693,4,11.18,48.788,3,9.64,45.040
