WANG Haotian POSITION,WANG Haotian LAP TIME,WANG Haotian ELAPSED TIME,de ROSE Ethan POSITION,de ROSE Ethan LAP TIME,de ROSE Ethan ELAPSED TIME,Vladislav MIKHAILOV POSITION,Vladislav MIKHAILOV LAP TIME,Vladislav MIKHAILOV ELAPSED TIME,Gibson Laurent HIMBEAULT POSITION,Gibson Laurent HIMBEAULT LAP TIME,Gibson Laurent HIMBEAULT ELAPSED TIME,Davut TAHTACI POSITION,Davut TAHTACI LAP TIME,Davut TAHTACI ELAPSED TIME
1,6.98,6.98,4,7.72,7.72,3,7.19,7.19,2,7.18,7.18,5,7.78,7.78
1,9.06,16.04,5,9.63,17.35,3,9.28,16.47,2,9.01,16.19,4,9.39,17.17
1,8.75,24.79,5,8.98,26.33,3,8.86,25.33,2,8.70,24.89,4,8.79,25.96
1,8.84,33.63,5,9.33,35.66,3,8.99,34.32,2,8.85,33.74,4,8.92,34.88
1,9.07,42.70,5,9.42,45.08,3,9.35,43.654,2,9.16,42.90,4,9.16,44.028
