MAI Chia-Hung POSITION,MAI Chia-Hung LAP TIME,MAI Chia-Hung ELAPSED TIME,Jean Charles MATTEI POSITION,Jean Charles MATTEI LAP TIME,Jean Charles MATTEI ELAPSED TIME,Yu MIURA POSITION,Yu MIURA LAP TIME,Yu MIURA ELAPSED TIME,Tomasz WROBLEWSKI POSITION,Tomasz WROBLEWSKI LAP TIME,Tomasz WROBLEWSKI ELAPSED TIME
0,,,0,14.337,14.337,0,14.478,14.478,0,14.559,14.559
0,,,0,11.224,25.561,0,11.270,25.748,0,11.235,25.794
0,,35.395,0,11.083,36.643,0,11.068,36.816,0,11.107,36.901
0,12.696,48.091,0,10.794,47.437,0,10.757,47.573,0,10.757,47.658
0,10.899,58.991,0,10.296,57.733,0,10.361,57.934,0,10.378,58.036
0,11.211,1:10.202,0,9.888,1:07.621,0,9.997,1:07.930,0,9.861,1:07.897
0,11.383,1:21.585,0,9.571,1:17.192,0,9.448,1:17.378,0,18.895,1:26.793
0,12.003,1:33.588,0,9.470,1:26.662,0,9.428,1:26.806,0,23.354,1:50.146
0,,,0,,,0,,,0,,
